Timestamp,Lat,Lon,Distance
2025-03-30 12:36:52,423652321,-711366092,8.58
2025-03-30 12:36:52,423652326,-711366090,8.46
2025-03-30 12:36:54,423652323,-711366094,8.49
2025-03-30 12:36:54,423652321,-711366104,8.41
2025-03-30 12:36:55,423652326,-711366107,8.21
2025-03-30 12:36:56,423652328,-711366108,8.13
2025-03-30 12:36:58,423652330,-711366108,8.07
2025-03-30 12:36:58,423652331,-711366113,7.97
2025-03-30 12:37:00,423652332,-711366117,7.88
2025-03-30 12:37:00,423652331,-711366121,7.86
2025-03-30 12:37:02,423652334,-711366123,7.74
2025-03-30 12:37:03,423652334,-711366124,7.72
2025-03-30 12:37:03,423652332,-711366122,7.81
2025-03-30 12:37:04,423652332,-711366126,7.76
2025-03-30 12:37:05,423652335,-711366125,7.68
2025-03-30 12:37:06,423652338,-711366131,7.5
2025-03-30 12:37:07,423652337,-711366131,7.53
2025-03-30 12:37:08,423652339,-711366139,7.37
2025-03-30 12:37:09,423652341,-711366144,7.24
2025-03-30 12:37:10,423652342,-711366150,7.13
2025-03-30 12:37:11,423652340,-711366156,7.13
2025-03-30 12:37:12,423652342,-711366160,7.02
2025-03-30 12:37:13,423652349,-711366161,6.77
2025-03-30 12:37:14,423652353,-711366160,6.65
2025-03-30 12:37:15,423652352,-711366166,6.62
2025-03-30 12:37:16,423652354,-711366170,6.51
2025-03-30 12:37:17,423652357,-711366174,6.36
2025-03-30 12:37:18,423652362,-711366171,6.23
2025-03-30 12:37:19,423652368,-711366167,6.08
2025-03-30 12:37:20,423652370,-711366171,5.97
2025-03-30 12:37:21,423652372,-711366174,5.87
2025-03-30 12:37:22,423652374,-711366180,5.73
2025-03-30 12:37:23,423652373,-711366182,5.74
2025-03-30 12:37:24,423652372,-711366185,5.74
2025-03-30 12:37:25,423652368,-711366187,5.86
2025-03-30 12:37:26,423652368,-711366188,5.85
2025-03-30 12:37:27,423652366,-711366190,5.9
2025-03-30 12:37:28,423652365,-711366190,5.93
2025-03-30 12:37:29,423652361,-711366189,6.08
2025-03-30 12:37:30,423652356,-711366185,6.29
2025-03-30 12:37:31,423652352,-711366183,6.44
2025-03-30 12:37:32,423652348,-711366178,6.63
2025-03-30 12:37:33,423652345,-711366172,6.79
2025-03-30 12:37:34,423652341,-711366167,6.97
2025-03-30 12:37:35,423652338,-711366163,7.12
2025-03-30 12:37:36,423652333,-711366158,7.34
2025-03-30 12:37:37,423652329,-711366150,7.56
2025-03-30 12:37:38,423652326,-711366143,7.74
2025-03-30 12:37:39,423652322,-711366137,7.94
2025-03-30 12:37:40,423652314,-711366133,8.25
2025-03-30 12:37:41,423652306,-711366127,8.58
2025-03-30 12:37:42,423652309,-711366121,8.56
2025-03-30 12:37:43,423652306,-711366119,8.68
2025-03-30 12:37:44,423652303,-711366112,8.87
2025-03-30 12:37:45,423652306,-711366109,8.81
2025-03-30 12:37:46,423652306,-711366105,8.86
2025-03-30 12:37:47,423652308,-711366100,8.87
2025-03-30 12:37:48,423652305,-711366095,9.03
2025-03-30 12:37:49,423652297,-711366093,9.31
2025-03-30 12:37:50,423652301,-711366091,9.21
2025-03-30 12:37:51,423652307,-711366083,9.14
2025-03-30 12:37:52,423652311,-711366076,9.12
2025-03-30 12:37:53,423652320,-711366067,9.0
2025-03-30 12:37:54,423652323,-711366061,9.01
2025-03-30 12:37:55,423652319,-711366058,9.18
2025-03-30 12:37:56,423652319,-711366057,9.19
2025-03-30 12:37:57,423652321,-711366056,9.15
2025-03-30 12:37:59,423652318,-711366058,9.21
2025-03-30 12:38:00,423652318,-711366059,9.19
2025-03-30 12:38:01,423652311,-711366060,9.38
2025-03-30 12:38:02,423652305,-711366057,9.6
2025-03-30 12:38:03,423652299,-711366055,9.81
2025-03-30 12:38:04,423652293,-711366053,10.02
2025-03-30 12:38:05,423652284,-711366047,10.38
2025-03-30 12:38:06,423652276,-711366044,10.67
2025-03-30 12:38:07,423652269,-711366041,10.92
2025-03-30 12:38:08,423652261,-711366039,11.19
2025-03-30 12:38:09,423652259,-711366038,11.27
2025-03-30 12:38:10,423652254,-711366035,11.47
2025-03-30 12:38:11,423652247,-711366029,11.77
2025-03-30 12:38:12,423652245,-711366028,11.85
2025-03-30 12:38:13,423652241,-711366024,12.03
2025-03-30 12:38:14,423652233,-711366020,12.33
2025-03-30 12:38:15,423652227,-711366017,12.56
2025-03-30 12:38:16,423652218,-711366012,12.91
2025-03-30 12:38:17,423652207,-711366006,13.33
2025-03-30 12:38:18,423652206,-711366003,13.41
2025-03-30 12:38:19,423652200,-711366000,13.64
2025-03-30 12:38:20,423652196,-711365999,13.77
2025-03-30 12:38:21,423652191,-711365999,13.93
2025-03-30 12:38:22,423652187,-711365999,14.05
2025-03-30 12:38:23,423652186,-711365999,14.09
2025-03-30 12:38:24,423652178,-711365995,14.39
2025-03-30 12:38:26,423652178,-711365988,14.49
2025-03-30 12:38:26,423652165,-711365992,14.84
2025-03-30 12:38:27,423652168,-711365999,14.65
2025-03-30 12:38:28,423652169,-711366002,14.58
2025-03-30 12:38:29,423652171,-711366005,14.48
2025-03-30 12:38:30,423652172,-711366010,14.38
2025-03-30 12:38:31,423652176,-711366013,14.21
2025-03-30 12:38:32,423652180,-711366013,14.09
2025-03-30 12:38:33,423652185,-711366015,13.9
2025-03-30 12:38:34,423652187,-711366015,13.84
2025-03-30 12:38:36,423652193,-711366013,13.67
2025-03-30 12:38:36,423652196,-711366016,13.54
2025-03-30 12:38:37,423652203,-711366015,13.33
2025-03-30 12:38:38,423652209,-711366014,13.16
2025-03-30 12:38:39,423652217,-711366011,12.95
2025-03-30 12:38:40,423652222,-711366014,12.76
2025-03-30 12:38:41,423652225,-711366014,12.66
2025-03-30 12:38:42,423652229,-711366013,12.56
2025-03-30 12:38:43,423652240,-711366012,12.24
2025-03-30 12:38:44,423652250,-711366010,11.97
2025-03-30 12:38:45,423652261,-711366011,11.63
2025-03-30 12:38:46,423652262,-711366013,11.57
2025-03-30 12:38:47,423652270,-711366015,11.3
2025-03-30 12:38:48,423652279,-711366020,10.96
2025-03-30 12:38:49,423652287,-711366027,10.61
2025-03-30 12:38:50,423652288,-711366032,10.5
2025-03-30 12:38:51,423652294,-711366029,10.38
2025-03-30 12:38:52,423652303,-711366031,10.09
2025-03-30 12:38:53,423652308,-711366029,9.98
2025-03-30 12:38:54,423652305,-711366033,10.0
2025-03-30 12:38:55,423652309,-711366037,9.82
2025-03-30 12:38:56,423652316,-711366041,9.55
2025-03-30 12:38:57,423652320,-711366043,9.4
2025-03-30 12:38:58,423652325,-711366044,9.25
2025-03-30 12:38:59,423652330,-711366047,9.06
2025-03-30 12:39:00,423652335,-711366059,8.71
2025-03-30 12:39:01,423652338,-711366059,8.62
2025-03-30 12:39:02,423652342,-711366058,8.53
2025-03-30 12:39:03,423652345,-711366056,8.49
2025-03-30 12:39:04,423652349,-711366063,8.25
2025-03-30 12:39:05,423652351,-711366064,8.18
2025-03-30 12:39:06,423652343,-711366061,8.45
2025-03-30 12:39:07,423652332,-711366053,8.9
2025-03-30 12:39:08,423652321,-711366048,9.29
2025-03-30 12:39:09,423652316,-711366043,9.52
2025-03-30 12:39:10,423652309,-711366042,9.73
2025-03-30 12:39:11,423652302,-711366042,9.93
2025-03-30 12:39:12,423652292,-711366040,10.25
2025-03-30 12:39:14,423652283,-711366040,10.52
2025-03-30 12:39:15,423652273,-711366045,10.74
2025-03-30 12:39:16,423652264,-711366041,11.07
2025-03-30 12:39:17,423652252,-711366044,11.4
2025-03-30 12:39:18,423652244,-711366048,11.59
2025-03-30 12:39:19,423652236,-711366051,11.8
2025-03-30 12:39:20,423652229,-711366056,11.96
2025-03-30 12:39:21,423652222,-711366057,12.17
2025-03-30 12:39:22,423652218,-711366063,12.23
2025-03-30 12:39:23,423652214,-711366070,12.27
2025-03-30 12:39:24,423652207,-711366073,12.47
2025-03-30 12:39:25,423652202,-711366076,12.6
2025-03-30 12:39:26,423652199,-711366078,12.68
2025-03-30 12:39:27,423652198,-711366082,12.67
2025-03-30 12:39:28,423652197,-711366088,12.64
2025-03-30 12:39:29,423652193,-711366093,12.73
2025-03-30 12:39:30,423652190,-711366095,12.81
2025-03-30 12:39:31,423652186,-711366098,12.92
2025-03-30 12:39:32,423652183,-711366099,13.01
2025-03-30 12:39:33,423652181,-711366098,13.09
2025-03-30 12:39:34,423652178,-711366096,13.21
2025-03-30 12:39:35,423652177,-711366092,13.28
2025-03-30 12:39:36,423652174,-711366086,13.44
2025-03-30 12:39:37,423652172,-711366081,13.56
2025-03-30 12:39:37,423652169,-711366075,13.72
2025-03-30 12:39:38,423652165,-711366070,13.91
2025-03-30 12:39:40,423652163,-711366064,14.04
2025-03-30 12:39:41,423652158,-711366059,14.26
2025-03-30 12:39:42,423652154,-711366053,14.46
2025-03-30 12:39:43,423652150,-711366045,14.68
2025-03-30 12:39:44,423652146,-711366040,14.86
2025-03-30 12:39:45,423652142,-711366034,15.06
2025-03-30 12:39:46,423652137,-711366026,15.32
2025-03-30 12:39:47,423652131,-711366021,15.58
2025-03-30 12:39:48,423652128,-711366018,15.71
2025-03-30 12:39:48,423652123,-711366014,15.92
2025-03-30 12:39:50,423652117,-711366014,16.12
2025-03-30 12:39:50,423652114,-711366014,16.22
2025-03-30 12:39:52,423652110,-711366013,16.36
2025-03-30 12:39:53,423652105,-711366012,16.54
2025-03-30 12:39:53,423652101,-711366012,16.67
2025-03-30 12:39:54,423652097,-711366012,16.8
2025-03-30 12:39:55,423652093,-711366014,16.92
2025-03-30 12:39:57,423652093,-711366015,16.9
2025-03-30 12:39:57,423652091,-711366016,16.96
2025-03-30 12:39:58,423652091,-711366018,16.94
2025-03-30 12:39:59,423652089,-711366020,16.98
2025-03-30 12:40:00,423652085,-711366023,17.09
2025-03-30 12:40:01,423652082,-711366024,17.18
2025-03-30 12:40:02,423652080,-711366029,17.19
2025-03-30 12:40:03,423652078,-711366033,17.22
2025-03-30 12:40:04,423652078,-711366040,17.15
2025-03-30 12:40:05,423652073,-711366046,17.27
2025-03-30 12:40:06,423652071,-711366058,17.23
2025-03-30 12:40:07,423652069,-711366072,17.18
2025-03-30 12:40:08,423652069,-711366082,17.1
2025-03-30 12:40:09,423652069,-711366092,17.02
2025-03-30 12:40:10,423652068,-711366104,16.97
2025-03-30 12:40:11,423652064,-711366116,17.03
2025-03-30 12:40:12,423652061,-711366127,17.06
2025-03-30 12:40:13,423652056,-711366137,17.18
2025-03-30 12:40:14,423652052,-711366147,17.27
2025-03-30 12:40:15,423652050,-711366155,17.31
2025-03-30 12:40:16,423652049,-711366161,17.32
2025-03-30 12:40:17,423652050,-711366165,17.26
2025-03-30 12:40:18,423652054,-711366168,17.1
2025-03-30 12:40:19,423652055,-711366173,17.05
2025-03-30 12:40:20,423652055,-711366177,17.03
2025-03-30 12:40:21,423652054,-711366179,17.06
2025-03-30 12:40:22,423652052,-711366181,17.13
2025-03-30 12:40:23,423652047,-711366186,17.29
2025-03-30 12:40:24,423652040,-711366187,17.54
2025-03-30 12:40:25,423652040,-711366182,17.56
2025-03-30 12:40:26,423652041,-711366173,17.55
2025-03-30 12:40:27,423652048,-711366165,17.33
2025-03-30 12:40:28,423652056,-711366164,17.05
2025-03-30 12:40:29,423652055,-711366159,17.11
2025-03-30 12:40:30,423652056,-711366155,17.09
2025-03-30 12:40:31,423652056,-711366153,17.1
2025-03-30 12:40:32,423652056,-711366146,17.14
2025-03-30 12:40:33,423652058,-711366143,17.08
2025-03-30 12:40:34,423652057,-711366137,17.15
2025-03-30 12:40:35,423652056,-711366135,17.2
2025-03-30 12:40:36,423652058,-711366131,17.15
2025-03-30 12:40:37,423652061,-711366127,17.06
2025-03-30 12:40:38,423652063,-711366124,17.01
2025-03-30 12:40:39,423652066,-711366117,16.95
2025-03-30 12:40:40,423652067,-711366106,16.99
2025-03-30 12:40:41,423652080,-711366098,16.59
2025-03-30 12:40:42,423652082,-711366096,16.53
2025-03-30 12:40:43,423652083,-711366086,16.58
2025-03-30 12:40:44,423652099,-711366082,16.05
2025-03-30 12:40:45,423652106,-711366073,15.89
2025-03-30 12:40:46,423652127,-711366074,15.16
2025-03-30 12:40:47,423652133,-711366067,15.02
2025-03-30 12:40:48,423652146,-711366066,14.59
2025-03-30 12:40:49,423652155,-711366061,14.34
2025-03-30 12:40:51,423652160,-711366054,14.24
2025-03-30 12:40:52,423652163,-711366050,14.19
2025-03-30 12:40:53,423652169,-711366043,14.07
2025-03-30 12:40:54,423652175,-711366034,13.98
2025-03-30 12:40:55,423652184,-711366027,13.78
2025-03-30 12:40:56,423652193,-711366023,13.54
2025-03-30 12:40:56,423652196,-711366014,13.57
2025-03-30 12:40:58,423652205,-711366011,13.32
2025-03-30 12:40:59,423652211,-711366007,13.2
2025-03-30 12:41:00,423652218,-711366001,13.07
2025-03-30 12:41:01,423652227,-711365996,12.87
2025-03-30 12:41:02,423652232,-711365994,12.75
2025-03-30 12:41:03,423652237,-711365991,12.65
2025-03-30 12:41:04,423652242,-711365996,12.43
2025-03-30 12:41:05,423652253,-711365999,12.06
2025-03-30 12:41:06,423652262,-711365996,11.84
2025-03-30 12:41:07,423652267,-711365994,11.74
2025-03-30 12:41:08,423652270,-711365990,11.72
2025-03-30 12:41:09,423652273,-711365984,11.74
2025-03-30 12:41:10,423652274,-711365983,11.73
2025-03-30 12:41:11,423652274,-711365980,11.78
2025-03-30 12:41:12,423652277,-711365980,11.7
2025-03-30 12:41:13,423652278,-711365976,11.75
2025-03-30 12:41:13,423652281,-711365974,11.7
2025-03-30 12:41:15,423652284,-711365969,11.71
2025-03-30 12:41:15,423652290,-711365958,11.76
2025-03-30 12:41:16,423652297,-711365956,11.63
2025-03-30 12:41:18,423652294,-711365958,11.66
2025-03-30 12:41:19,423652293,-711365939,12.06
2025-03-30 12:41:20,423652303,-711365927,12.06
2025-03-30 12:41:21,423652304,-711365896,12.69
2025-03-30 12:41:22,423652292,-711365892,13.04
2025-03-30 12:41:23,423652287,-711365880,13.41
2025-03-30 12:41:24,423652289,-711365867,13.64
2025-03-30 12:41:25,423652288,-711365856,13.9
2025-03-30 12:41:26,423652288,-711365855,13.92
2025-03-30 12:41:27,423652287,-711365843,14.2
2025-03-30 12:41:28,423652286,-711365833,14.44
2025-03-30 12:41:29,423652281,-711365824,14.74
2025-03-30 12:41:30,423652281,-711365816,14.92
2025-03-30 12:41:31,423652279,-711365821,14.85
2025-03-30 12:41:32,423652266,-711365827,15.0
2025-03-30 12:41:33,423652260,-711365839,14.89
2025-03-30 12:41:34,423652262,-711365851,14.59
2025-03-30 12:41:35,423652261,-711365852,14.59
2025-03-30 12:41:36,423652263,-711365861,14.36
2025-03-30 12:41:37,423652264,-711365860,14.36
2025-03-30 12:41:38,423652265,-711365859,14.35
2025-03-30 12:41:39,423652272,-711365861,14.15
2025-03-30 12:41:40,423652274,-711365862,14.08
2025-03-30 12:41:41,423652275,-711365862,14.06
2025-03-30 12:41:42,423652277,-711365863,13.99
2025-03-30 12:41:43,423652278,-711365863,13.97
2025-03-30 12:41:44,423652282,-711365860,13.94
2025-03-30 12:41:45,423652289,-711365857,13.85
2025-03-30 12:41:46,423652288,-711365863,13.75
2025-03-30 12:41:47,423652289,-711365862,13.75
2025-03-30 12:41:48,423652289,-711365864,13.7
2025-03-30 12:41:49,423652286,-711365860,13.86
2025-03-30 12:41:50,423652295,-711365860,13.66
2025-03-30 12:41:51,423652296,-711365847,13.92
2025-03-30 12:41:52,423652301,-711365844,13.88
2025-03-30 12:41:53,423652302,-711365841,13.93
2025-03-30 12:41:54,423652300,-711365838,14.04
2025-03-30 12:41:55,423652300,-711365833,14.15
2025-03-30 12:41:56,423652304,-711365836,14.0
2025-03-30 12:41:57,423652306,-711365833,14.03
2025-03-30 12:41:58,423652314,-711365834,13.85
2025-03-30 12:41:59,423652319,-711365829,13.86
2025-03-30 12:42:00,423652330,-711365837,13.47
2025-03-30 12:42:01,423652327,-711365847,13.3
2025-03-30 12:42:02,423652313,-711365855,13.39
2025-03-30 12:42:03,423652306,-711365855,13.53
2025-03-30 12:42:04,423652304,-711365849,13.71
2025-03-30 12:42:05,423652301,-711365845,13.86
2025-03-30 12:42:06,423652286,-711365849,14.09
2025-03-30 12:42:07,423652278,-711365849,14.27
2025-03-30 12:42:08,423652277,-711365849,14.29
2025-03-30 12:42:09,423652271,-711365854,14.32
2025-03-30 12:42:10,423652257,-711365858,14.56
2025-03-30 12:42:11,423652243,-711365859,14.88
2025-03-30 12:42:12,423652232,-711365867,15.0
2025-03-30 12:42:13,423652226,-711365873,15.04
2025-03-30 12:42:14,423652223,-711365880,14.98
2025-03-30 12:42:15,423652222,-711365877,15.06
2025-03-30 12:42:16,423652220,-711365876,15.13
2025-03-30 12:42:17,423652214,-711365876,15.29
2025-03-30 12:42:18,423652215,-711365878,15.23
2025-03-30 12:42:19,423652217,-711365885,15.05
2025-03-30 12:42:20,423652209,-711365894,15.1
2025-03-30 12:42:21,423652203,-711365905,15.07
2025-03-30 12:42:22,423652199,-711365917,14.97
2025-03-30 12:42:23,423652194,-711365928,14.93
2025-03-30 12:42:24,423652190,-711365938,14.88
2025-03-30 12:42:25,423652192,-711365945,14.71
2025-03-30 12:42:26,423652193,-711365950,14.6
2025-03-30 12:42:27,423652195,-711365953,14.49
2025-03-30 12:42:28,423652198,-711365952,14.42
2025-03-30 12:42:29,423652198,-711365949,14.47
2025-03-30 12:42:30,423652202,-711365947,14.38
2025-03-30 12:42:31,423652203,-711365940,14.47
2025-03-30 12:42:32,423652208,-711365939,14.34
2025-03-30 12:42:33,423652211,-711365940,14.24
2025-03-30 12:42:34,423652212,-711365946,14.11
2025-03-30 12:42:35,423652211,-711365948,14.11
2025-03-30 12:42:36,423652213,-711365958,13.89
2025-03-30 12:42:37,423652210,-711365964,13.88
2025-03-30 12:42:38,423652205,-711365968,13.96
2025-03-30 12:42:39,423652206,-711365970,13.9
2025-03-30 12:42:40,423652205,-711365974,13.87
2025-03-30 12:42:41,423652203,-711365977,13.88
2025-03-30 12:42:42,423652199,-711365979,13.97
2025-03-30 12:42:43,423652194,-711365976,14.17
2025-03-30 12:42:44,423652188,-711365977,14.34
2025-03-30 12:42:45,423652184,-711365977,14.46
2025-03-30 12:42:46,423652182,-711365974,14.57
2025-03-30 12:42:47,423652186,-711365963,14.61
2025-03-30 12:42:48,423652194,-711365953,14.52
2025-03-30 12:42:49,423652200,-711365940,14.56
2025-03-30 12:42:50,423652206,-711365924,14.65
2025-03-30 12:42:51,423652213,-711365912,14.67
2025-03-30 12:42:52,423652219,-711365896,14.79
2025-03-30 12:42:53,423652227,-711365882,14.84
2025-03-30 12:42:53,423652233,-711365871,14.89
2025-03-30 12:42:55,423652236,-711365854,15.15
2025-03-30 12:42:56,423652238,-711365841,15.36
2025-03-30 12:42:57,423652238,-711365831,15.57
2025-03-30 12:42:58,423652240,-711365821,15.73
2025-03-30 12:42:59,423652243,-711365808,15.93
2025-03-30 12:43:00,423652251,-711365798,15.96
2025-03-30 12:43:01,423652255,-711365796,15.91
2025-03-30 12:43:02,423652260,-711365784,16.07
2025-03-30 12:43:03,423652265,-711365775,16.16
2025-03-30 12:43:04,423652272,-711365762,16.31
2025-03-30 12:43:05,423652284,-711365761,16.09
2025-03-30 12:43:06,423652285,-711365755,16.21
2025-03-30 12:43:07,423652290,-711365755,16.12
2025-03-30 12:43:08,423652294,-711365750,16.16
2025-03-30 12:43:09,423652298,-711365747,16.16
2025-03-30 12:43:10,423652299,-711365736,16.4
2025-03-30 12:43:11,423652304,-711365729,16.48
2025-03-30 12:43:12,423652307,-711365721,16.62
2025-03-30 12:43:13,423652309,-711365715,16.73
2025-03-30 12:43:14,423652311,-711365709,16.84
2025-03-30 12:43:15,423652311,-711365706,16.91
2025-03-30 12:43:16,423652309,-711365705,16.97
2025-03-30 12:43:17,423652308,-711365706,16.96
2025-03-30 12:43:18,423652305,-711365711,16.89
2025-03-30 12:43:19,423652304,-711365710,16.93
2025-03-30 12:43:20,423652307,-711365711,16.86
2025-03-30 12:43:21,423652306,-711365713,16.82
2025-03-30 12:43:22,423652305,-711365722,16.63
2025-03-30 12:43:23,423652309,-711365724,16.51
2025-03-30 12:43:24,423652313,-711365732,16.25
2025-03-30 12:43:25,423652319,-711365740,15.96
2025-03-30 12:43:26,423652320,-711365747,15.78
2025-03-30 12:43:27,423652322,-711365758,15.48
2025-03-30 12:43:28,423652321,-711365771,15.19
2025-03-30 12:43:29,423652320,-711365779,15.01
2025-03-30 12:43:30,423652321,-711365789,14.76
2025-03-30 12:43:31,423652319,-711365795,14.65
2025-03-30 12:43:32,423652321,-711365799,14.52
2025-03-30 12:43:33,423652321,-711365808,14.31
2025-03-30 12:43:34,423652321,-711365819,14.06
2025-03-30 12:43:35,423652311,-711365828,14.04
2025-03-30 12:43:36,423652307,-711365841,13.83
2025-03-30 12:43:37,423652296,-711365850,13.85
2025-03-30 12:43:38,423652290,-711365854,13.9
2025-03-30 12:43:39,423652283,-711365856,14.01
2025-03-30 12:43:40,423652272,-711365856,14.26
2025-03-30 12:43:41,423652262,-711365857,14.47
2025-03-30 12:43:42,423652254,-711365857,14.66
2025-03-30 12:43:43,423652246,-711365858,14.83
2025-03-30 12:43:44,423652239,-711365859,14.98
2025-03-30 12:43:45,423652237,-711365855,15.11
2025-03-30 12:43:46,423652239,-711365852,15.12
2025-03-30 12:43:47,423652240,-711365852,15.09
2025-03-30 12:43:48,423652234,-711365850,15.28
2025-03-30 12:43:49,423652232,-711365850,15.33
